4903 0 4846.97341993281 5256.996530789245 Hard Control
4905 0 4847.089473092945 5256.996530789245 Hard Control
4867 0 4847.129294146759 5256.996530789245 Hard Control
4866 0 4847.167035558466 5256.996530789245 Hard Control
4888 0 4847.248701487349 5256.996530789245 Hard Control
4905 0 4847.364204084374 5256.996530789245 Hard Control
4937 0 4847.543475676205 5256.996530789245 Hard Control
4961 0 4847.770388724853 5256.996530789245 Hard Control
5023 0 4848.120847947403 5256.996530789245 Hard Control
5067 1 4848.120847947403 5256.616537727667 Hard Control
5102 1 4848.120847947403 5256.307304652211 Hard Control
5114 1 4848.120847947403 5256.022690042907 Hard Control
5107 1 4848.120847947403 5255.724644662821 Hard Control
5118 1 4848.120847947403 5255.449195373496 Hard Control
5130 1 4848.120847947403 5255.198296982749 Hard Control
5158 1 4848.120847947403 5255.003900388783 Hard Control
5225 1 4848.120847947403 5254.943892588006 Hard Control
5246 1 4848.120847947403 5254.92600480283 Hard Control
5281 1 4848.120847947403 5254.978152793225 Hard Control
5301 1 4848.120847947403 5255.070196487638 Hard Control
5310 1 4848.120847947403 5255.180056094663 Hard Control
5325 1 4848.120847947403 5255.319695982474 Hard Control
5326 1 4848.120847947403 5255.461056590509 Hard Control
5329 1 4848.120847947403 5255.608134477327 Hard Control
5316 1 4848.120847947403 5255.728918208373 Hard Control
5343 1 4848.120847947403 5255.9034603719565 Hard Control
5340 1 4848.120847947403 5256.071653451213 Hard Control
5356 1 4848.120847947403 5256.271510144311 Hard Control
5368 1 4848.120847947403 5256.494967124022 Hard Control
5338 1 4848.120847947403 5256.657977189774 Hard Control
5291 1 4848.120847947403 5256.726661235394 Hard Control
5274 1 4848.120847947403 5256.761207912923 Hard Control
5283 1 4848.120847947403 5256.813685497097 Hard Control
5312 1 4848.120847947403 5256.924058126103 Hard Control
5339 1 4848.120847947403 5257.088210009851 Hard Control
5351 1 4848.120847947403 5257.276033589831 Hard Control
5362 1 4848.120847947403 5257.485481522652 Hard Control
5339 1 4848.120847947403 5257.648510559607 Hard Control
5351 1 4848.120847947403 5257.835213538488 Hard Control
5358 1 4848.120847947403 5258.03554311141 Hard Control
5342 1 4848.120847947403 5258.203472025188 Hard Control
5339 1 4848.120847947403 5258.365065081137 Hard Control
5341 1 4848.120847947403 5258.530334950975 Hard Control
5328 1 4848.120847947403 5258.669274281073 Hard Control
5306 1 4848.120847947403 5258.763935732511 Hard Control
5343 1 4848.120847947403 5258.932407861045 Hard Control
5326 1 4848.120847947403 5259.066543045323 Hard Control
5321 1 4848.120847947403 5259.190409959232 Hard Control
5314 1 4848.120847947403 5259.300029139314 Hard Control
5314 1 4848.120847947403 5259.409429081035 Hard Control
5292 1 4848.120847947403 5259.474610222874 Hard Control
5267 1 4848.120847947403 5259.489661002428 Hard Control
5242 1 4848.120847947403 5259.454681680423 Hard Control
