5312 1 4919.331771321462 5370.380609580839 Hard Control
5352 1 4919.331771321462 5370.343848361677 Hard Control
5404 1 4919.331771321462 5370.411160664954 Hard Control
5475 1 4919.331771321462 5370.620338343624 Hard Control
5509 1 4919.331771321462 5370.897097666937 Hard Control
5554 1 4919.331771321462 5371.263303471603 Hard Control
5565 1 4919.331771321462 5371.65077686466 Hard Control
5578 1 4919.331771321462 5372.063475310931 Hard Control
5509 1 4919.331771321462 5372.337348360309 Hard Control
5498 1 4919.331771321462 5372.588673663588 Hard Control
5521 1 4919.331771321462 5372.885496316261 Hard Control
5536 1 4919.331771321462 5373.211725323628 Hard Control
5550 1 4919.331771321462 5373.565301872981 Hard Control
5567 1 4919.331771321462 5373.952171269235 Hard Control
5587 1 4919.331771321462 5374.378266926697 Hard Control
5599 1 4919.331771321462 5374.827510392844 Hard Control
5599 1 4919.331771321462 5375.275855372058 Hard Control
5605 1 4919.331771321462 5375.735303661314 Hard Control
5576 1 4919.331771321462 5376.1358330539915 Hard Control
5563 1 4919.331771321462 5376.509561387884 Hard Control
5493 1 4919.331771321462 5376.742542265108 Hard Control
5464 1 4919.331771321462 5376.917057180577 Hard Control
5426 1 4919.331771321462 5377.015223066216 Hard Control
5406 1 4919.331771321462 5377.073192620083 Hard Control
5392 1 4919.331771321462 5377.1030462348435 Hard Control
5376 1 4919.331771321462 5377.100840142374 Hard Control
5375 1 4919.331771321462 5377.09663846209 Hard Control
5365 1 4919.331771321462 5377.072445185166 Hard Control
5355 1 4919.331771321462 5377.028300294795 Hard Control
5341 1 4919.331771321462 5376.956243694206 Hard Control
5360 1 4919.331771321462 5376.922331206818 Hard Control
5340 1 4919.331771321462 5376.848486544404 Hard Control
5359 1 4919.331771321462 5376.812789571315 Hard Control
5364 1 4919.331771321462 5376.787163992172 Hard Control
5351 1 4919.331771321462 5376.7355896641875 Hard Control
5355 1 4919.331771321462 5376.692118484859 Hard Control
5360 1 4919.331771321462 5376.658734247889 Hard Control
5366 1 4919.331771321462 5376.637416779393 Hard Control
5399 1 4919.331771321462 5376.682141945834 Hard Control
5398 1 4919.331771321462 5376.724777661942 Hard Control
5399 1 4919.331771321462 5376.769328106619 Hard Control
5398 1 4919.331771321462 5376.811789450406 Hard Control
5406 1 4919.331771321462 5376.870165871505 Hard Control
5377 1 4919.331771321462 5376.870425539762 Hard Control
5346 1 4919.331771321462 5376.808684688683 Hard Control
5314 1 4919.331771321462 5376.683067319305 Hard Control
5277 1 4919.331771321462 5376.483701184667 Hard Control
4686 0 4918.865107778819 5376.483701184667 Hard Control
5048 0 4919.123377563262 5376.483701184667 Hard Control
5209 1 4919.123377563262 5376.148733782297 Hard Control
5202 1 4919.123377563262 5375.800436314733 Hard Control
5190 1 4919.123377563262 5375.428835442103 Hard Control
5242 1 4919.123377563262 5375.161977771219 Hard Control
