4832 0 4907.480643493761 5161.091390728477 Hard Control
4824 0 4907.313682206774 5161.091390728477 Hard Control
4809 0 4907.11705484236 5161.091390728477 Hard Control
4809 0 4906.920820732675 5161.091390728477 Hard Control
4806 0 4906.718979091209 5161.091390728477 Hard Control
4772 0 4906.449541133026 5161.091390728477 Hard Control
4756 0 4906.14864205076 5161.091390728477 Hard Control
4750 0 4905.836344766659 5161.091390728477 Hard Control
4739 0 4905.502672077126 5161.091390728477 Hard Control
4729 0 4905.149666732971 5161.091390728477 Hard Control
4713 0 4904.7653673995055 5161.091390728477 Hard Control
4689 0 4904.333836664707 5161.091390728477 Hard Control
4667 0 4903.859168991377 5161.091390728477 Hard Control
4635 0 4903.321450653395 5161.091390728477 Hard Control
4602 0 4902.718807752089 5161.091390728477 Hard Control
4596 0 4902.1053701365845 5161.091390728477 Hard Control
4585 0 4901.471159396311 5161.091390728477 Hard Control
4612 0 4900.892217077519 5161.091390728477 Hard Control
4618 0 4900.326432643364 5161.091390728477 Hard Control
4678 0 4899.881779778077 5161.091390728477 Hard Control
4694 0 4899.470016218521 5161.091390728477 Hard Control
4753 0 4899.1770761860835 5161.091390728477 Hard Control
4786 0 4898.950722033711 5161.091390728477 Hard Control
4813 0 4898.778820589643 5161.091390728477 Hard Control
4838 0 4898.6572629484635 5161.091390728477 Hard Control
4874 0 4898.607948422567 5161.091390728477 Hard Control
4895 0 4898.6007325257215 5161.091390728477 Hard Control
4927 0 4898.65753106067 5161.091390728477 Hard Control
4909 0 4898.678215998549 5161.091390728477 Hard Control
4939 0 4898.758859566552 5161.091390728477 Hard Control
4941 0 4898.843341847419 5161.091390728477 Hard Control
4951 0 4898.9476551637235 5161.091390728477 Hard Control
4929 0 4899.007759853396 5161.091390728477 Hard Control
4927 0 4899.063744333689 5161.091390728477 Hard Control
4915 0 4899.095616845022 5161.091390728477 Hard Control
4885 0 4899.067425611332 5161.091390728477 Hard Control
4913 0 4899.095290760109 5161.091390728477 Hard Control
