4164 0 4311.035465487958 4573.842460734746 Hard Control arnout
4182 0 4310.7773945569825 4573.842460734746 Hard Control arnout
4156 0 4310.467839767868 4573.842460734746 Hard Control arnout
4160 0 4310.166904088333 4573.842460734746 Hard Control arnout
4165 0 4309.876570280156 4573.842460734746 Hard Control arnout
4195 0 4309.646817139595 4573.842460734746 Hard Control arnout
4174 0 4309.375523505316 4573.842460734746 Hard Control arnout
4187 0 4309.130772458305 4573.842460734746 Hard Control arnout
4176 0 4308.864510913389 4573.842460734746 Hard Control arnout
4195 0 4308.636781891561 4573.842460734746 Hard Control arnout
4219 0 4308.457508327779 4573.842460734746 Hard Control arnout
4191 0 4308.222593311123 4573.842460734746 Hard Control arnout
4209 0 4308.024148124501 4573.842460734746 Hard Control arnout
4220 0 4307.848099828252 4573.842460734746 Hard Control arnout
4181 0 4307.5944036285955 4573.842460734746 Hard Control arnout
4209 0 4307.397214821338 4573.842460734746 Hard Control arnout
4210 0 4307.202420391695 4573.842460734746 Hard Control arnout
4240 0 4307.068015550912 4573.842460734746 Hard Control arnout
4216 0 4306.88587951981 4573.842460734746 Hard Control arnout
4217 0 4306.7061077607705 4573.842460734746 Hard Control arnout
4207 0 4306.5066955452485 4573.842460734746 Hard Control arnout
4217 0 4306.327682154158 4573.842460734746 Hard Control arnout
4203 0 4306.12102678985 4573.842460734746 Hard Control arnout
4216 0 4305.94078473627 4573.842460734746 Hard Control arnout
4224 0 4305.776903166798 4573.842460734746 Hard Control arnout
4232 0 4305.629349360464 4573.842460734746 Hard Control arnout
4218 0 4305.454090661743 4573.842460734746 Hard Control arnout
4220 0 4305.28318248042 4573.842460734746 Hard Control arnout
4217 0 4305.106616115459 4573.842460734746 Hard Control arnout
4218 0 4304.932402883228 4573.842460734746 Hard Control arnout
4172 0 4304.666538077461 4573.842460734746 Hard Control arnout
4173 0 4304.403205001307 4573.842460734746 Hard Control arnout
4180 0 4304.154398591304 4573.842460734746 Hard Control arnout
4192 0 4303.930089794121 4573.842460734746 Hard Control arnout
4211 0 4303.744229614533 4573.842460734746 Hard Control arnout
4191 0 4303.518741155303 4573.842460734746 Hard Control arnout
4150 0 4303.211703672992 4573.842460734746 Hard Control arnout
4190 0 4302.985280265646 4573.842460734746 Hard Control arnout
4227 0 4302.8333097051145 4573.842460734746 Hard Control arnout
4207 0 4302.641643085704 4573.842460734746 Hard Control arnout
4214 0 4302.464359799533 4573.842460734746 Hard Control arnout
4216 0 4302.291431079933 4573.842460734746 Hard Control arnout
4226 0 4302.138848217774 4573.842460734746 Hard Control arnout
4239 0 4302.012570521338 4573.842460734746 Hard Control arnout
4235 0 4301.878545380295 4573.842460734746 Hard Control arnout
4231 0 4301.736788289534 4573.842460734746 Hard Control arnout
4257 0 4301.647314712955 4573.842460734746 Hard Control arnout
4227 0 4301.49802008353 4573.842460734746 Hard Control arnout
4261 0 4301.417024043363 4573.842460734746 Hard Control arnout
4254 0 4301.322189995277 4573.842460734746 Hard Control arnout
4275 0 4301.269545615286 4573.842460734746 Hard Control arnout
4279 0 4301.225006524055 4573.842460734746 Hard Control arnout
4300 0 4301.222556511007 4573.842460734746 Hard Control arnout
4263 0 4301.146111397985 4573.842460734746 Hard Control arnout
4236 0 4301.015819175189 4573.842460734746 Hard Control arnout
4258 0 4300.929787536838 4573.842460734746 Hard Control arnout
4237 0 4300.801927961765 4573.842460734746 Hard Control arnout
4248 0 4300.696324105841 4573.842460734746 Hard Control arnout
4215 0 4300.5249314576295 4573.842460734746 Hard Control arnout
4247 0 4300.417881594714 4573.842460734746 Hard Control arnout
4264 0 4300.345045831525 4573.842460734746 Hard Control arnout
4251 0 4300.246355739861 4573.842460734746 Hard Control arnout
4242 0 4300.129863028382 4573.842460734746 Hard Control arnout
4251 0 4300.0316033023255 4573.842460734746 Hard Control arnout
4234 0 4299.899540095721 4573.842460734746 Hard Control arnout
4236 0 4299.771741015529 4573.842460734746 Hard Control arnout
4230 0 4299.632197533498 4573.842460734746 Hard Control arnout
4254 0 4299.540933138431 4573.842460734746 Hard Control arnout
4288 0 4299.517851272154 4573.842460734746 Hard Control arnout
4234 0 4299.38681556961 4573.842460734746 Hard Control arnout
4266 0 4299.320041938471 4573.842460734746 Hard Control arnout
4256 0 4299.233401854594 4573.842460734746 Hard Control arnout
4254 0 4299.142935050885 4573.842460734746 Hard Control arnout
4262 0 4299.068649180784 4573.842460734746 Hard Control arnout
4251 0 4298.972511882422 4573.842460734746 Hard Control arnout
4270 0 4298.914566858657 4573.842460734746 Hard Control arnout
4264 0 4298.8447377249395 4573.842460734746 Hard Control arnout
4247 0 4298.74104824949 4573.842460734746 Hard Control arnout
4261 0 4298.66556615299 4573.842460734746 Hard Control arnout
4248 0 4298.5642350206845 4573.842460734746 Hard Control arnout
4254 0 4298.475106550643 4573.842460734746 Hard Control arnout
4242 0 4298.362156337542 4573.842460734746 Hard Control arnout
4246 0 4298.257432024867 4573.842460734746 Hard Control arnout
4241 0 4298.142917160817 4573.842460734746 Hard Control arnout
4266 0 4298.078631326495 4573.842460734746 Hard Control arnout
4220 0 4297.922474063842 4573.842460734746 Hard Control arnout
4211 0 4297.748629115714 4573.842460734746 Hard Control arnout
4235 0 4297.623131857483 4573.842460734746 Hard Control arnout
4246 0 4297.519885593768 4573.842460734746 Hard Control arnout
4238 0 4297.400845822581 4573.842460734746 Hard Control arnout
4238 0 4297.282044130936 4573.842460734746 Hard Control arnout
4227 0 4297.141480042674 4573.842460734746 Hard Control arnout
4208 0 4296.9631970825885 4573.842460734746 Hard Control arnout
4202 0 4296.7732706884235 4573.842460734746 Hard Control arnout
4179 0 4296.537724147047 4573.842460734746 Hard Control arnout
4156 0 4296.2566486987525 4573.842460734746 Hard Control arnout
4165 0 4295.994135401355 4573.842460734746 Hard Control arnout
4152 0 4295.706147130552 4573.842460734746 Hard Control arnout
4140 0 4295.394734836292 4573.842460734746 Hard Control arnout
4144 0 4295.091945366619 4573.842460734746 Hard Control arnout
4158 0 4294.817761475886 4573.842460734746 Hard Control arnout
4147 0 4294.522125952934 4573.842460734746 Hard Control arnout
4154 0 4294.241081701029 4573.842460734746 Hard Control arnout
4135 0 4293.922599537626 4573.842460734746 Hard Control arnout
4128 0 4293.590754338551 4573.842460734746 Hard Control arnout
4147 0 4293.297572829874 4573.842460734746 Hard Control arnout
4125 0 4292.960977684214 4573.842460734746 Hard Control arnout
4131 0 4292.637055728846 4573.842460734746 Hard Control arnout
4122 0 4292.295781617388 4573.842460734746 Hard Control arnout
4155 0 4292.021190054153 4573.842460734746 Hard Control arnout
4132 0 4291.7011476740445 4573.842460734746 Hard Control arnout
4129 0 4291.375745378697 4573.842460734746 Hard Control arnout
4132 0 4291.056993887939 4573.842460734746 Hard Control arnout
4104 0 4290.682879900163 4573.842460734746 Hard Control arnout
4089 0 4290.279514140363 4573.842460734746 Hard Control arnout
4082 0 4289.862955112082 4573.842460734746 Hard Control arnout
4077 0 4289.437229201858 4573.842460734746 Hard Control arnout
4094 0 4289.046354743454 4573.842460734746 Hard Control arnout
4097 0 4288.662262033967 4573.842460734746 Hard Control arnout
4119 0 4288.322937509899 4573.842460734746 Hard Control arnout
4146 0 4288.038291634879 4573.842460734746 Hard Control arnout
4143 0 4287.748215051609 4573.842460734746 Hard Control arnout
4149 0 4287.4707186215055 4573.842460734746 Hard Control arnout
4129 0 4287.153777184262 4573.842460734746 Hard Control arnout
4147 0 4286.873469629893 4573.842460734746 Hard Control arnout
4162 0 4286.623722690633 4573.842460734746 Hard Control arnout
4186 0 4286.422475245252 4573.842460734746 Hard Control arnout
4163 0 4286.1756302947615 4573.842460734746 Hard Control arnout
4167 0 4285.937279034172 4573.842460734746 Hard Control arnout
4163 0 4285.691404476104 4573.842460734746 Hard Control arnout
4180 0 4285.480021667152 4573.842460734746 Hard Control arnout
4207 0 4285.323061623818 4573.842460734746 Hard Control arnout
4213 0 4285.178415500571 4573.842460734746 Hard Control arnout
4210 0 4285.02805866957 4573.842460734746 Hard Control arnout
4205 0 4284.868002552231 4573.842460734746 Hard Control arnout
4231 0 4284.760266547127 4573.842460734746 Hard Control arnout
4197 0 4284.584746014032 4573.842460734746 Hard Control arnout
4226 0 4284.4675765220045 4573.842460734746 Hard Control arnout
4241 0 4284.380641368961 4573.842460734746 Hard Control arnout
4243 0 4284.297880086223 4573.842460734746 Hard Control arnout
4251 0 4284.231284326051 4573.842460734746 Hard Control arnout
4253 0 4284.168821757398 4573.842460734746 Hard Control arnout
4241 0 4284.082484113884 4573.842460734746 Hard Control arnout
4260 0 4284.034319145656 4573.842460734746 Hard Control arnout
4285 0 4284.0362505073645 4573.842460734746 Hard Control arnout
4324 0 4284.116178006349 4573.842460734746 Hard Control arnout
4315 0 4284.177945650336 4573.842460734746 Hard Control arnout
4331 0 4284.271589759036 4573.842460734746 Hard Control arnout
4318 0 4284.339046579518 4573.842460734746 Hard Control arnout
4322 0 4284.414368486359 4573.842460734746 Hard Control arnout
4331 0 4284.5075397493865 4573.842460734746 Hard Control arnout
4315 0 4284.568524669888 4573.842460734746 Hard Control arnout
4339 0 4284.677387620548 4573.842460734746 Hard Control arnout
4330 0 4284.768032845307 4573.842460734746 Hard Control arnout
4338 0 4284.8744967796165 4573.842460734746 Hard Control arnout
4309 0 4284.922747786058 4573.842460734746 Hard Control arnout
4314 0 4284.980902290486 4573.842460734746 Hard Control arnout
4304 0 4285.018940485905 4573.842460734746 Hard Control arnout
4280 0 4285.008902604933 4573.842460734746 Hard Control arnout
4296 0 4285.030884799723 4573.842460734746 Hard Control arnout
4267 0 4284.994823030123 4573.842460734746 Hard Control arnout
4243 0 4284.910833384063 4573.842460734746 Hard Control arnout
4264 0 4284.869011717295 4573.842460734746 Hard Control arnout
4250 0 4284.79927369386 4573.842460734746 Hard Control arnout
4257 0 4284.743675146473 4573.842460734746 Hard Control arnout
4271 0 4284.71618779618 4573.842460734746 Hard Control arnout
4287 0 4284.720755420588 4573.842460734746 Hard Control arnout
4282 0 4284.715313909746 4573.842460734746 Hard Control arnout
4294 0 4284.733883281927 4573.842460734746 Hard Control arnout
4295 0 4284.754415515363 4573.842460734746 Hard Control arnout
4306 0 4284.7969066843325 4573.842460734746 Hard Control arnout
4262 0 4284.751312870964 4573.842460734746 Hard Control arnout
4260 0 4284.701810245222 4573.842460734746 Hard Control arnout
4266 0 4284.664406624732 4573.842460734746 Hard Control arnout
4296 0 4284.687077811483 4573.842460734746 Hard Control arnout
4265 0 4284.64770365586 4573.842460734746 Hard Control arnout
4255 0 4284.588408248548 4573.842460734746 Hard Control arnout
4278 0 4284.575231432051 4573.842460734746 Hard Control arnout
4272 0 4284.550080969187 4573.842460734746 Hard Control arnout
4265 0 4284.510980807248 4573.842460734746 Hard Control arnout
4277 0 4284.495958845634 4573.842460734746 Hard Control arnout
4300 0 4284.526966927942 4573.842460734746 Hard Control arnout
4299 0 4284.555912994087 4573.842460734746 Hard Control arnout
4280 0 4284.546801168099 4573.842460734746 Hard Control arnout
4295 0 4284.567707565762 4573.842460734746 Hard Control arnout
4287 0 4284.572572150631 4573.842460734746 Hard Control arnout
4282 0 4284.567427006329 4573.842460734746 Hard Control arnout
4292 0 4284.582292152317 4573.842460734746 Hard Control arnout
4269 0 4284.551127568012 4573.842460734746 Hard Control arnout
4292 0 4284.566025312876 4573.842460734746 Hard Control arnout
4280 0 4284.556893262251 4573.842460734746 Hard Control arnout
4293 0 4284.573779475726 4573.842460734746 Hard Control arnout
4282 0 4284.568631916774 4573.842460734746 Hard Control arnout
4298 0 4284.595494652941 4573.842460734746 Hard Control arnout
4274 0 4284.574303663635 4573.842460734746 Hard Control arnout
4286 0 4284.577155056308 4573.842460734746 Hard Control arnout
4287 0 4284.582000746195 4573.842460734746 Hard Control arnout
4275 0 4284.5628367447025 4573.842460734746 Hard Control arnout
4279 0 4284.5517110712135 4573.842460734746 Hard Control arnout
4258 0 4284.498607649071 4573.842460734746 Hard Control arnout
4253 0 4284.435610433773 4573.842460734746 Hard Control arnout
4235 0 4284.336739212906 4573.842460734746 Hard Control arnout
4232 0 4284.23206573448 4573.842460734746 Hard Control arnout
4257 0 4284.177601603011 4573.842460734746 Hard Control arnout
4265 0 4284.1392463998045 4573.842460734746 Hard Control arnout
4247 0 4284.064967907005 4573.842460734746 Hard Control arnout
4262 0 4284.02083797119 4573.842460734746 Hard Control arnout
4283 0 4284.018796295248 4573.842460734746 Hard Control arnout
4302 0 4284.054758702658 4573.842460734746 Hard Control arnout
4270 0 4284.026649185253 4573.842460734746 Hard Control arnout
4296 0 4284.050595886883 4573.842460734746 Hard Control arnout
4288 0 4284.0584946951085 4573.842460734746 Hard Control arnout
4300 0 4284.090377705718 4573.842460734746 Hard Control arnout
4321 0 4284.164196950307 4573.842460734746 Hard Control arnout
4337 0 4284.269868556406 4573.842460734746 Hard Control arnout
4335 0 4284.371328819294 4573.842460734746 Hard Control arnout
4314 0 4284.430586161655 4573.842460734746 Hard Control arnout
4310 0 4284.481724989331 4573.842460734746 Hard Control arnout
4335 0 4284.582761539353 4573.842460734746 Hard Control arnout
4324 0 4284.661596016274 4573.842460734746 Hard Control arnout
4365 0 4284.822272824242 4573.842460734746 Hard Control arnout
4335 0 4284.922628278593 4573.842460734746 Hard Control arnout
4324 0 4285.000783022036 4573.842460734746 Hard Control arnout
4338 0 4285.106781455992 4573.842460734746 Hard Control arnout
4307 0 4285.15056789308 4573.842460734746 Hard Control arnout
4313 0 4285.206266757294 4573.842460734746 Hard Control arnout
4309 0 4285.253854223779 4573.842460734746 Hard Control arnout
4285 0 4285.253346515331 4573.842460734746 Hard Control arnout
4292 0 4285.2668398223 4573.842460734746 Hard Control arnout
4274 0 4285.244306142656 4573.842460734746 Hard Control arnout
4242 0 4285.15781753037 4573.842460734746 Hard Control arnout
4229 0 4285.04550189531 4573.842460734746 Hard Control arnout
4237 0 4284.94941089152 4573.842460734746 Hard Control arnout
4224 0 4284.827512069736 4573.842460734746 Hard Control arnout
4209 0 4284.675857045597 4573.842460734746 Hard Control arnout
4187 0 4284.480505331506 4573.842460734746 Hard Control arnout
4209 0 4284.329544320843 4573.842460734746 Hard Control arnout
4199 0 4284.158885232201 4573.842460734746 Hard Control arnout
4188 0 4283.966567461736 4573.842460734746 Hard Control arnout
4194 0 4283.786634326812 4573.842460734746 Hard Control arnout
4182 0 4283.583061058159 4573.842460734746 Hard Control arnout
4189 0 4283.393894936043 4573.842460734746 Hard Control arnout
4173 0 4283.173107146171 4573.842460734746 Hard Control arnout
4154 0 4282.914760931879 4573.842460734746 Hard Control arnout
4183 0 4282.714931410015 4573.842460734746 Hard Control arnout
4260 0 4282.669501547195 4573.842460734746 Hard Control arnout
4233 0 4282.570162544101 4573.842460734746 Hard Control arnout
4240 0 4282.4850222190125 4573.842460734746 Hard Control arnout
4218 0 4282.356052174575 4573.842460734746 Hard Control arnout
4235 0 4282.261340070226 4573.842460734746 Hard Control arnout
4230 0 4282.156817390085 4573.842460734746 Hard Control arnout
4205 0 4282.002503755305 4573.842460734746 Hard Control arnout
4221 0 4281.880498747794 4573.842460734746 Hard Control arnout
4269 0 4281.854737750298 4573.842460734746 Hard Control arnout
4244 0 4281.779028274797 4573.842460734746 Hard Control arnout
4242 0 4281.699470218247 4573.842460734746 Hard Control arnout
4232 0 4281.6000712778105 4573.842460734746 Hard Control arnout
4257 0 4281.550871135255 4573.842460734746 Hard Control arnout
4250 0 4281.487769392985 4573.842460734746 Hard Control arnout
4260 0 4281.444793854199 4573.842460734746 Hard Control arnout
4201 0 4281.283904266491 4573.842460734746 Hard Control arnout
4200 0 4281.121336457958 4573.842460734746 Hard Control arnout
4238 0 4281.035093785042 4573.842460734746 Hard Control arnout
4189 0 4280.851023597472 4573.842460734746 Hard Control arnout
4211 0 4280.711321550277 4573.842460734746 Hard Control arnout
4211 0 4280.571898907177 4573.842460734746 Hard Control arnout
4231 0 4280.472755109362 4573.842460734746 Hard Control arnout
4219 0 4280.349809599144 4573.842460734746 Hard Control arnout
4245 0 4280.279109979945 4573.842460734746 Hard Control arnout
4260 0 4280.238551759985 4573.842460734746 Hard Control arnout
4291 0 4280.260074656465 4573.842460734746 Hard Control arnout
4265 0 4280.229554507152 4573.842460734746 Hard Control arnout
4249 0 4280.1670953981375 4573.842460734746 Hard Control arnout
4241 0 4280.088761207341 4573.842460734746 Hard Control arnout
4239 0 4280.006583684926 4573.842460734746 Hard Control arnout
4237 0 4279.920570517556 4573.842460734746 Hard Control arnout
4219 0 4279.798729376521 4573.842460734746 Hard Control arnout
4219 0 4279.677131917768 4573.842460734746 Hard Control arnout
4217 0 4279.551777653933 4573.842460734746 Hard Control arnout
4218 0 4279.4286740986245 4573.842460734746 Hard Control arnout
4185 0 4279.239816750427 4573.842460734746 Hard Control arnout
4199 0 4279.079337116927 4573.842460734746 Hard Control arnout
4214 0 4278.949178442693 4573.842460734746 Hard Control arnout
